GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-3),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),FinalScore(PlayerName-3),ActionsCount(CrabDuo),ActionsCount(DrawAndDiscard),ActionsCount(FishDuo),ActionsCount(SwimmerSharkDuo),ActionsCount(Stop),ActionsCount(LastChance),ActionsCount(BoatDuo),cardTypeCount(MULTIPLIER),cardTypeCount(COLLECTOR),cardTypeCount(MERMAID),cardTypeCount(DUO),cardSuiteCount(PENGUIN),cardSuiteCount(SWIMMER),cardSuiteCount(SHELL),cardSuiteCount(SHARK),cardSuiteCount(FISH),cardSuiteCount(OCTOPUS),cardSuiteCount(SAILOR),cardSuiteCount(MERMAID),cardSuiteCount(BOAT),cardSuiteCount(CRAB),cardColorCount(LIGHT_ORANGE),cardColorCount(WHITE),cardColorCount(PINK),cardColorCount(LIGHT_BLUE),cardColorCount(BLUE),cardColorCount(BLACK),cardColorCount(YELLOW),cardColorCount(PURPLE),cardColorCount(GREEN),cardColorCount(GREY),cardColorCount(ORANGE),ScoresPerRound(ScoresPerRound)
802554088,SeaSaltPaper,6,GAME_OVER,474,20,4,4680,seasaltpaper-4P-32,29.0,35.0,30.0,16.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,94,3,9,2,5,8,11,46,15,86,12,15,22,14,14,9,9,15,24,24,10,15,7,32,26,15,19,9,11,11,3,"[9.0, 2.0, 2.0, 2.0, 21.0, 4.0, 4.0, 3.0, 23.0, 14.0, 6.0, 5.0, 26.0, 17.0, 8.0, 14.0, 27.0, 25.0, 12.0, 18.0, 28.0, 28.0, 14.0, 25.0, 35.0, 29.0, 16.0, 30.0]"
802554088,SeaSaltPaper,4,GAME_OVER,383,29,4,4681,seasaltpaper-4P-32,28.0,31.0,12.0,20.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,9,73,4,6,0,5,6,9,35,9,61,10,11,17,9,13,6,7,9,15,17,8,9,5,19,19,12,12,6,12,9,3,"[2.0, 11.0, 3.0, 2.0, 16.0, 13.0, 7.0, 3.0, 18.0, 24.0, 9.0, 5.0, 21.0, 25.0, 18.0, 8.0, 31.0, 28.0, 20.0, 12.0]"
802554088,SeaSaltPaper,6,GAME_OVER,488,27,4,4682,seasaltpaper-4P-32,25.0,36.0,21.0,31.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,8,97,8,7,1,6,8,16,45,13,86,12,12,16,12,22,15,12,13,26,20,11,13,4,23,29,15,22,12,17,10,4,"[9.0, 3.0, 2.0, 2.0, 9.0, 4.0, 13.0, 2.0, 12.0, 14.0, 15.0, 4.0, 15.0, 17.0, 17.0, 15.0, 18.0, 18.0, 26.0, 18.0, 27.0, 22.0, 28.0, 20.0, 36.0, 25.0, 31.0, 21.0]"
802554088,SeaSaltPaper,3,GAME_OVER,250,27,4,4683,seasaltpaper-4P-32,20.0,12.0,30.0,15.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,1,49,1,5,0,4,3,6,24,7,29,5,4,12,7,3,5,6,7,11,6,5,7,3,9,9,7,7,5,7,5,2,"[3.0, 8.0, 2.0, 3.0, 4.0, 9.0, 5.0, 15.0, 6.0, 11.0, 10.0, 23.0, 12.0, 20.0, 15.0, 30.0]"
802554088,SeaSaltPaper,5,GAME_OVER,485,28,4,4684,seasaltpaper-4P-32,20.0,32.0,30.0,30.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,10,94,4,10,0,6,7,12,43,14,88,10,11,21,14,19,8,10,14,26,24,9,14,6,38,25,17,16,10,8,11,3,"[10.0, 2.0, 2.0, 5.0, 17.0, 10.0, 5.0, 12.0, 20.0, 13.0, 14.0, 15.0, 21.0, 15.0, 25.0, 18.0, 23.0, 18.0, 27.0, 28.0, 32.0, 20.0, 30.0, 30.0]"
802554088,SeaSaltPaper,4,GAME_OVER,392,27,4,4685,seasaltpaper-4P-32,32.0,15.0,33.0,15.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,74,4,7,0,5,7,11,43,10,59,13,9,18,10,11,10,8,10,19,15,9,10,6,20,17,9,14,11,15,9,3,"[2.0, 12.0, 4.0, 2.0, 4.0, 14.0, 7.0, 11.0, 6.0, 16.0, 9.0, 22.0, 10.0, 29.0, 11.0, 25.0, 15.0, 32.0, 15.0, 33.0]"
802554088,SeaSaltPaper,4,GAME_OVER,401,34,4,4686,seasaltpaper-4P-32,18.0,30.0,17.0,24.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,78,3,7,0,5,9,11,37,8,58,10,9,16,10,9,10,7,8,18,17,7,8,5,20,16,9,14,9,15,9,2,"[9.0, 2.0, 2.0, 2.0, 19.0, 4.0, 5.0, 4.0, 22.0, 13.0, 7.0, 6.0, 25.0, 16.0, 19.0, 9.0, 30.0, 18.0, 24.0, 17.0]"
802554088,SeaSaltPaper,3,GAME_OVER,340,30,4,4687,seasaltpaper-4P-32,19.0,24.0,14.0,47.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,7,69,3,6,0,4,4,10,28,10,51,7,5,14,9,12,6,6,10,15,15,6,10,3,20,14,10,10,6,9,9,2,"[9.0, 2.0, 3.0, 1.0, 16.0, 11.0, 5.0, 7.0, 22.0, 17.0, 13.0, 12.0, 24.0, 19.0, 47.0, 14.0]"
802554088,SeaSaltPaper,4,GAME_OVER,382,26,4,4688,seasaltpaper-4P-32,18.0,18.0,30.0,19.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,6,78,3,6,0,5,7,12,41,8,57,12,7,18,7,13,9,8,8,22,14,8,8,6,22,17,9,12,10,14,9,3,"[2.0, 10.0, 2.0, 3.0, 5.0, 12.0, 12.0, 7.0, 7.0, 14.0, 14.0, 18.0, 15.0, 16.0, 17.0, 20.0, 18.0, 18.0, 19.0, 30.0]"
802554088,SeaSaltPaper,4,GAME_OVER,321,24,4,4689,seasaltpaper-4P-32,12.0,26.0,30.0,15.0,seasaltpaper-4P-32,seasaltpaper-4P-32,seasaltpaper-4P-32,5,64,3,5,1,4,5,8,31,8,48,7,8,15,9,6,5,9,8,15,13,9,8,5,19,14,6,10,7,9,5,3,"[2.0, 2.0, 3.0, 9.0, 14.0, 4.0, 4.0, 11.0, 23.0, 6.0, 7.0, 13.0, 25.0, 9.0, 9.0, 23.0, 26.0, 12.0, 15.0, 30.0]"
